Annual Income (k$),Age,Spending Score (1-100)
0.5893359864121651,-0.49160182427491966,1.4286334341843434
0.6275054155839375,-0.9939686520011148,-1.4829836191804873
0.6275054155839375,-0.7786685829756027,1.8168490412996543
0.6275054155839375,0.6566652105278122,-0.5512661621037414
0.6275054155839375,-0.49160182427491966,0.9239531449344395
0.6656748447557098,-0.3480684449245782,-1.0947680120651764
0.6656748447557098,-0.3480684449245782,1.5450981163189368
0.6656748447557098,0.2978317621519585,-1.288875815622832
0.6656748447557098,0.010765003451275509,1.4674549948958746
0.6656748447557098,0.36959845182712925,-1.1724111334882386
0.6656748447557098,-0.061001686223895235,1.0015962663575015
0.6656748447557098,0.5848985208526415,-1.327697376334363
0.6656748447557098,-0.8504352726507735,1.5062765556074056
0.6656748447557098,-0.13276837589906598,-1.9100207870073291
0.6656748447557098,-0.6351352036252612,1.0792393877805637
0.6656748447557098,-0.3480684449245782,-1.9100207870073291
0.6656748447557098,-0.6351352036252612,0.8851315842229084
0.7038442739274822,1.230798727929178,-0.5900877228152724
0.7038442739274822,-0.706901893300432,1.2733471913382193
0.7801831322710269,-1.4245687900521393,-1.7547345441612048
0.7801831322710269,-0.5633685139500905,1.66156279845353
0.9328608489581163,0.8001985898781537,-0.9394817692190521
0.9328608489581163,-0.20453506557423673,0.9627747056459706
0.9710302781298886,0.22606507247678773,-1.1724111334882386
0.9710302781298886,-0.41983513459974897,1.7392059198765921
1.009199707301661,-0.20453506557423673,-0.900660208507521
1.009199707301661,-0.49160182427491966,0.49691597710759766
1.009199707301661,0.08253169312644625,-1.444162058468956
1.009199707301661,-0.7786685829756027,0.9627747056459706
1.009199707301661,-0.20453506557423673,-1.5606267406035494
1.009199707301661,-0.20453506557423673,1.622741237741999
1.0473691364734332,0.9437319692284951,-1.444162058468956
1.0473691364734332,-0.6351352036252612,1.3898118734728124
1.0473691364734332,1.3743321072795196,-1.3665189370458939
1.0473691364734332,-0.8504352726507735,0.7298453413767841
1.238216282332295,1.4460987969546903,-1.405340497757425
1.238216282332295,-0.2763017552494075,1.5450981163189368
1.3908939990193845,-0.13276837589906598,-0.7065524049498657
1.3908939990193845,-0.49160182427491966,1.3898118734728124
1.429063428191157,0.5131318311774707,-1.3665189370458939
1.429063428191157,-0.706901893300432,1.4674549948958746
1.4672328573629292,0.154298382801617,-0.43480147996914814
1.4672328573629292,-0.6351352036252612,1.8168490412996543
1.543571715706474,1.0872653485788366,-1.0171248906421142
1.543571715706474,-0.7786685829756027,0.691023780665253
1.6199105740500186,0.154298382801617,-1.288875815622832
1.6199105740500186,-0.20453506557423673,1.3509903127612812
1.6199105740500186,-0.3480684449245782,-1.0559464513536454
1.6199105740500186,-0.49160182427491966,0.7298453413767841
2.0016048657677423,-0.41983513459974897,-1.6382698620266116
2.0016048657677423,-0.061001686223895235,1.5839196770304678
2.2687908699701484,0.5848985208526415,-1.327697376334363
2.2687908699701484,-0.2763017552494075,1.118060948492095
2.4978074450007828,0.44136514150229994,-0.86183864779599
2.4978074450007828,-0.49160182427491966,0.9239531449344395
2.9176711658902788,-0.49160182427491966,-1.2500542549113007
2.9176711658902788,-0.6351352036252612,1.2733471913382193
